"","TAVG","TMAX","TMIN","TOBS","DAPR","MDPR","PRCP","SNOW","SNWD","AWND","PGTM","WDF2","WDF5","DATE","NAME"
"19478",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/6/15","STATEN ISLAND 4.5 SSE, NY US"
"19479",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/16","STATEN ISLAND 4.5 SSE, NY US"
"19480",NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,"2023/6/17","STATEN ISLAND 4.5 SSE, NY US"
"19481",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/18","STATEN ISLAND 4.5 SSE, NY US"
"19482",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/19","STATEN ISLAND 4.5 SSE, NY US"
"19483",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/20","STATEN ISLAND 4.5 SSE, NY US"
"19484",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/21","STATEN ISLAND 4.5 SSE, NY US"
"19485",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/6/22","STATEN ISLAND 4.5 SSE, NY US"
"19486",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,"2023/6/24","STATEN ISLAND 4.5 SSE, NY US"
"19487",NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,"2023/6/25","STATEN ISLAND 4.5 SSE, NY US"
"19488",NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,"2023/6/26","STATEN ISLAND 4.5 SSE, NY US"
"19489",NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"2023/6/27","STATEN ISLAND 4.5 SSE, NY US"
"19490",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/6/28","STATEN ISLAND 4.5 SSE, NY US"
"19491",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/29","STATEN ISLAND 4.5 SSE, NY US"
"19492",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/6/30","STATEN ISLAND 4.5 SSE, NY US"
"19493",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/1","STATEN ISLAND 4.5 SSE, NY US"
"19494",NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,"2023/7/2","STATEN ISLAND 4.5 SSE, NY US"
"19495",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/3","STATEN ISLAND 4.5 SSE, NY US"
"19496",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/7/5","STATEN ISLAND 4.5 SSE, NY US"
"19497",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/6","STATEN ISLAND 4.5 SSE, NY US"
"19498",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/7","STATEN ISLAND 4.5 SSE, NY US"
"19499",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/8","STATEN ISLAND 4.5 SSE, NY US"
"19500",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/7/10","STATEN ISLAND 4.5 SSE, NY US"
"19501",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/11","STATEN ISLAND 4.5 SSE, NY US"
"19502",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/12","STATEN ISLAND 4.5 SSE, NY US"
"19503",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/13","STATEN ISLAND 4.5 SSE, NY US"
"19504",NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,"2023/7/14","STATEN ISLAND 4.5 SSE, NY US"
"19505",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/15","STATEN ISLAND 4.5 SSE, NY US"
"19506",NA,NA,NA,NA,NA,NA,1.45,NA,NA,NA,NA,NA,NA,"2023/7/16","STATEN ISLAND 4.5 SSE, NY US"
"19507",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/17","STATEN ISLAND 4.5 SSE, NY US"
"19508",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/7/18","STATEN ISLAND 4.5 SSE, NY US"
"19509",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/7/20","STATEN ISLAND 4.5 SSE, NY US"
"19510",NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"2023/7/21","STATEN ISLAND 4.5 SSE, NY US"
"19511",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/22","STATEN ISLAND 4.5 SSE, NY US"
"19512",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/23","STATEN ISLAND 4.5 SSE, NY US"
"19513",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/24","STATEN ISLAND 4.5 SSE, NY US"
"19514",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/25","STATEN ISLAND 4.5 SSE, NY US"
"19515",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"2023/7/26","STATEN ISLAND 4.5 SSE, NY US"
"19516",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/27","STATEN ISLAND 4.5 SSE, NY US"
"19517",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/7/28","STATEN ISLAND 4.5 SSE, NY US"
"19518",NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,"2023/7/29","STATEN ISLAND 4.5 SSE, NY US"
"19519",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/30","STATEN ISLAND 4.5 SSE, NY US"
"19520",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/7/31","STATEN ISLAND 4.5 SSE, NY US"
"19521",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/1","STATEN ISLAND 4.5 SSE, NY US"
"19522",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/2","STATEN ISLAND 4.5 SSE, NY US"
"19523",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/3","STATEN ISLAND 4.5 SSE, NY US"
"19524",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/4","STATEN ISLAND 4.5 SSE, NY US"
"19525",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/5","STATEN ISLAND 4.5 SSE, NY US"
"19526",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/6","STATEN ISLAND 4.5 SSE, NY US"
"19527",NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,"2023/8/7","STATEN ISLAND 4.5 SSE, NY US"
"19528",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/8/8","STATEN ISLAND 4.5 SSE, NY US"
"19529",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/9","STATEN ISLAND 4.5 SSE, NY US"
"19530",NA,NA,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,"2023/8/11","STATEN ISLAND 4.5 SSE, NY US"
"19531",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/12","STATEN ISLAND 4.5 SSE, NY US"
"19532",NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,"2023/8/13","STATEN ISLAND 4.5 SSE, NY US"
"19533",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/14","STATEN ISLAND 4.5 SSE, NY US"
"19534",NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,"2023/8/15","STATEN ISLAND 4.5 SSE, NY US"
"19535",NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"2023/8/16","STATEN ISLAND 4.5 SSE, NY US"
"19536",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/17","STATEN ISLAND 4.5 SSE, NY US"
"19537",NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,"2023/8/18","STATEN ISLAND 4.5 SSE, NY US"
"19538",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/19","STATEN ISLAND 4.5 SSE, NY US"
"19539",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/20","STATEN ISLAND 4.5 SSE, NY US"
"19540",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/21","STATEN ISLAND 4.5 SSE, NY US"
"19541",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/22","STATEN ISLAND 4.5 SSE, NY US"
"19542",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/23","STATEN ISLAND 4.5 SSE, NY US"
"19543",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/24","STATEN ISLAND 4.5 SSE, NY US"
"19544",NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,"2023/8/25","STATEN ISLAND 4.5 SSE, NY US"
"19545",NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,"2023/8/26","STATEN ISLAND 4.5 SSE, NY US"
"19546",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/27","STATEN ISLAND 4.5 SSE, NY US"
"19547",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/28","STATEN ISLAND 4.5 SSE, NY US"
"19548",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/8/29","STATEN ISLAND 4.5 SSE, NY US"
"19549",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/8/31","STATEN ISLAND 4.5 SSE, NY US"
"19550",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/1","STATEN ISLAND 4.5 SSE, NY US"
"19551",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/2","STATEN ISLAND 4.5 SSE, NY US"
"19552",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/3","STATEN ISLAND 4.5 SSE, NY US"
"19553",NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"2023/9/4","STATEN ISLAND 4.5 SSE, NY US"
"19554",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/5","STATEN ISLAND 4.5 SSE, NY US"
"19555",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/6","STATEN ISLAND 4.5 SSE, NY US"
"19556",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/7","STATEN ISLAND 4.5 SSE, NY US"
"19557",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/8","STATEN ISLAND 4.5 SSE, NY US"
"19558",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,"2023/9/9","STATEN ISLAND 4.5 SSE, NY US"
"19559",NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,"2023/9/10","STATEN ISLAND 4.5 SSE, NY US"
"19560",NA,NA,NA,NA,NA,NA,1.51,NA,NA,NA,NA,NA,NA,"2023/9/11","STATEN ISLAND 4.5 SSE, NY US"
"19561",NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,"2023/9/12","STATEN ISLAND 4.5 SSE, NY US"
"19562",NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,"2023/9/13","STATEN ISLAND 4.5 SSE, NY US"
"19563",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/14","STATEN ISLAND 4.5 SSE, NY US"
"19564",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/15","STATEN ISLAND 4.5 SSE, NY US"
"19565",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/16","STATEN ISLAND 4.5 SSE, NY US"
"19566",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/17","STATEN ISLAND 4.5 SSE, NY US"
"19567",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/9/19","STATEN ISLAND 4.5 SSE, NY US"
"19568",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/20","STATEN ISLAND 4.5 SSE, NY US"
"19569",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/21","STATEN ISLAND 4.5 SSE, NY US"
"19570",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/22","STATEN ISLAND 4.5 SSE, NY US"
"19571",NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,"2023/9/27","STATEN ISLAND 4.5 SSE, NY US"
"19572",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/9/28","STATEN ISLAND 4.5 SSE, NY US"
"19573",NA,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,NA,"2023/9/29","STATEN ISLAND 4.5 SSE, NY US"
"19574",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/10/1","STATEN ISLAND 4.5 SSE, NY US"
"19575",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/2","STATEN ISLAND 4.5 SSE, NY US"
"19576",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/3","STATEN ISLAND 4.5 SSE, NY US"
"19577",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/4","STATEN ISLAND 4.5 SSE, NY US"
"19578",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/5","STATEN ISLAND 4.5 SSE, NY US"
"19579",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/10/6","STATEN ISLAND 4.5 SSE, NY US"
"19580",NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,"2023/10/7","STATEN ISLAND 4.5 SSE, NY US"
"19581",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"2023/10/8","STATEN ISLAND 4.5 SSE, NY US"
"19582",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/9","STATEN ISLAND 4.5 SSE, NY US"
"19583",NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,"2023/10/10","STATEN ISLAND 4.5 SSE, NY US"
"19584",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/11","STATEN ISLAND 4.5 SSE, NY US"
"19585",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/12","STATEN ISLAND 4.5 SSE, NY US"
"19586",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/13","STATEN ISLAND 4.5 SSE, NY US"
"19587",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/16","STATEN ISLAND 4.5 SSE, NY US"
"19588",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/17","STATEN ISLAND 4.5 SSE, NY US"
"19589",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/18","STATEN ISLAND 4.5 SSE, NY US"
"19590",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/19","STATEN ISLAND 4.5 SSE, NY US"
"19591",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/10/20","STATEN ISLAND 4.5 SSE, NY US"
"19592",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"2023/10/21","STATEN ISLAND 4.5 SSE, NY US"
"19593",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/22","STATEN ISLAND 4.5 SSE, NY US"
"19594",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/23","STATEN ISLAND 4.5 SSE, NY US"
"19595",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/24","STATEN ISLAND 4.5 SSE, NY US"
"19596",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/25","STATEN ISLAND 4.5 SSE, NY US"
"19597",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/26","STATEN ISLAND 4.5 SSE, NY US"
"19598",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/27","STATEN ISLAND 4.5 SSE, NY US"
"19599",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/10/28","STATEN ISLAND 4.5 SSE, NY US"
"19600",NA,NA,NA,NA,3,0.85,NA,NA,NA,NA,NA,NA,NA,"2023/10/31","STATEN ISLAND 4.5 SSE, NY US"
"19601",NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,"2023/11/1","STATEN ISLAND 4.5 SSE, NY US"
"19602",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/2","STATEN ISLAND 4.5 SSE, NY US"
"19603",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/3","STATEN ISLAND 4.5 SSE, NY US"
"19604",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/4","STATEN ISLAND 4.5 SSE, NY US"
"19605",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/5","STATEN ISLAND 4.5 SSE, NY US"
"19606",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/6","STATEN ISLAND 4.5 SSE, NY US"
"19607",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/7","STATEN ISLAND 4.5 SSE, NY US"
"19608",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/8","STATEN ISLAND 4.5 SSE, NY US"
"19609",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/9","STATEN ISLAND 4.5 SSE, NY US"
"19610",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/10","STATEN ISLAND 4.5 SSE, NY US"
"19611",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/11","STATEN ISLAND 4.5 SSE, NY US"
"19612",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/12","STATEN ISLAND 4.5 SSE, NY US"
"19613",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/13","STATEN ISLAND 4.5 SSE, NY US"
"19614",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/14","STATEN ISLAND 4.5 SSE, NY US"
"19615",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/15","STATEN ISLAND 4.5 SSE, NY US"
"19616",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/16","STATEN ISLAND 4.5 SSE, NY US"
"19617",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/17","STATEN ISLAND 4.5 SSE, NY US"
"19618",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/11/18","STATEN ISLAND 4.5 SSE, NY US"
"19619",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/19","STATEN ISLAND 4.5 SSE, NY US"
"19620",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/20","STATEN ISLAND 4.5 SSE, NY US"
"19621",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/11/21","STATEN ISLAND 4.5 SSE, NY US"
"19622",NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,"2023/1/1","HAWTHORNE 1.0 SSE, NJ US"
"19623",NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,"2023/1/3","HAWTHORNE 1.0 SSE, NJ US"
"19624",NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,"2023/1/4","HAWTHORNE 1.0 SSE, NJ US"
"19625",NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,"2023/1/6","HAWTHORNE 1.0 SSE, NJ US"
"19626",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/1/7","HAWTHORNE 1.0 SSE, NJ US"
"19627",NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,"2023/1/13","HAWTHORNE 1.0 SSE, NJ US"
"19628",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/1/16","HAWTHORNE 1.0 SSE, NJ US"
"19629",NA,NA,NA,NA,NA,NA,0.71,0,0,NA,NA,NA,NA,"2023/1/23","HAWTHORNE 1.0 SSE, NJ US"
"19630",NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,"2023/1/24","HAWTHORNE 1.0 SSE, NJ US"
"19631",NA,NA,NA,NA,NA,NA,2.22,0.1,0,NA,NA,NA,NA,"2023/1/26","HAWTHORNE 1.0 SSE, NJ US"
"19632",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"2023/1/31","HAWTHORNE 1.0 SSE, NJ US"
"19633",NA,NA,NA,NA,NA,NA,0.04,0.2,0.2,NA,NA,NA,NA,"2023/2/1","HAWTHORNE 1.0 SSE, NJ US"
"19634",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"2023/2/3","HAWTHORNE 1.0 SSE, NJ US"
"19635",NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,"2023/2/18","HAWTHORNE 1.0 SSE, NJ US"
"19636",NA,NA,NA,NA,NA,NA,0.25,0,0,NA,NA,NA,NA,"2023/2/21","HAWTHORNE 1.0 SSE, NJ US"
"19637",NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,"2023/2/23","HAWTHORNE 1.0 SSE, NJ US"
"19638",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/2/24","HAWTHORNE 1.0 SSE, NJ US"
"19639",NA,NA,NA,NA,NA,NA,0.02,0.2,0,NA,NA,NA,NA,"2023/2/26","HAWTHORNE 1.0 SSE, NJ US"
"19640",NA,NA,NA,NA,NA,NA,0.46,4.6,4.6,NA,NA,NA,NA,"2023/2/28","HAWTHORNE 1.0 SSE, NJ US"
"19641",NA,NA,NA,NA,NA,NA,0.08,0.1,3.5,NA,NA,NA,NA,"2023/3/1","HAWTHORNE 1.0 SSE, NJ US"
"19642",NA,NA,NA,NA,NA,NA,0.02,0,0,NA,NA,NA,NA,"2023/3/2","HAWTHORNE 1.0 SSE, NJ US"
"19643",NA,NA,NA,NA,NA,NA,1.74,NA,NA,NA,NA,NA,NA,"2023/3/4","HAWTHORNE 1.0 SSE, NJ US"
"19644",NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,"2023/3/5","HAWTHORNE 1.0 SSE, NJ US"
"19645",NA,NA,NA,NA,NA,NA,0.02,0.2,0.2,NA,NA,NA,NA,"2023/3/7","HAWTHORNE 1.0 SSE, NJ US"
"19646",NA,NA,NA,NA,NA,NA,0.74,0,0,NA,NA,NA,NA,"2023/3/11","HAWTHORNE 1.0 SSE, NJ US"
"19647",NA,NA,NA,NA,NA,NA,0.09,0,0,NA,NA,NA,NA,"2023/3/12","HAWTHORNE 1.0 SSE, NJ US"
"19648",NA,NA,NA,NA,NA,NA,0.05,0,0,NA,NA,NA,NA,"2023/3/13","HAWTHORNE 1.0 SSE, NJ US"
"19649",NA,NA,NA,NA,NA,NA,0.54,0,0,NA,NA,NA,NA,"2023/3/14","HAWTHORNE 1.0 SSE, NJ US"
"19650",NA,NA,NA,NA,NA,NA,0.05,0.5,0,NA,NA,NA,NA,"2023/3/15","HAWTHORNE 1.0 SSE, NJ US"
"19651",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/3/18","HAWTHORNE 1.0 SSE, NJ US"
"19652",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,"2023/3/24","HAWTHORNE 1.0 SSE, NJ US"
"19653",NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,"2023/3/25","HAWTHORNE 1.0 SSE, NJ US"
"19654",NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,"2023/3/26","HAWTHORNE 1.0 SSE, NJ US"
"19655",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,"2023/3/28","HAWTHORNE 1.0 SSE, NJ US"
"19656",NA,NA,NA,NA,NA,NA,0.06,0,0,NA,NA,NA,NA,"2023/3/30","HAWTHORNE 1.0 SSE, NJ US"
"19657",NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,"2023/4/1","HAWTHORNE 1.0 SSE, NJ US"
"19658",NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"2023/4/2","HAWTHORNE 1.0 SSE, NJ US"
"19659",NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,"2023/4/16","HAWTHORNE 1.0 SSE, NJ US"
"19660",NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,"2023/4/17","HAWTHORNE 1.0 SSE, NJ US"
"19661",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"2023/4/18","HAWTHORNE 1.0 SSE, NJ US"
"19662",NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,"2023/4/23","HAWTHORNE 1.0 SSE, NJ US"
"19663",NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,"2023/4/24","HAWTHORNE 1.0 SSE, NJ US"
"19664",NA,NA,NA,NA,NA,NA,1.71,NA,NA,NA,NA,NA,NA,"2023/4/29","HAWTHORNE 1.0 SSE, NJ US"
"19665",NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,"2023/4/30","HAWTHORNE 1.0 SSE, NJ US"
"19666",NA,NA,NA,NA,NA,NA,2.42,NA,NA,NA,NA,NA,NA,"2023/5/1","HAWTHORNE 1.0 SSE, NJ US"
"19667",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"2023/5/20","HAWTHORNE 1.0 SSE, NJ US"
