STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT11
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/19,,,,,0.11,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/20,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/21,,,,,0.23,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/23,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/24,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/26,,,,,0.24,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/28,,,,,0.56,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/29,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/30,,,,,0.3,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/7/31,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/7,,,,,0.6,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/8,,,,,0.21,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/11,,,,,0.36,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/13,,,,,0.4,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/15,,,,,0.79,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/16,,,,,0.34,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/17,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/8/18,,,,,0.9,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/3,,16,2.08,,,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/8,,,,,0.32,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/9,,,,,0.12,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/10,,,,,0.46,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/11,,,,,0.97,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/12,,,,,0.81,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/13,,,,,0.14,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/14,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/18,,,,,0.62,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/19,,,,,0.8,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/23,,,,,0.06,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/24,,,,,1.2,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/25,,,,,0.89,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/26,,,,,0.59,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/27,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/29,,,,,1.1,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/9/30,,,,,1.56,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/1,,,,,0.06,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/6,,,,,0.16,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/7,,,,,0.04,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/8,,,,,0.77,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/15,,,,,0.62,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/16,,,,,0.01,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/17,,,,,0.05,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/20,,,,,0.11,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/21,,,,,1.05,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/22,,,,,0.23,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/30,,,,,1,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/10/31,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/11/1,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJBG0003,"TENAFLY 1.3 W, NJ US",2023/11/18,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/1,,,,,0.19,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/3,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/4,,,,,0.16,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/5,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/6,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/7,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/9,,,,,0.04,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/12,,,,,0.04,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/13,,,,,0.2,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/19,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/20,,,,,0.9,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/23,,,,,0.6,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/24,,,,,0.15,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/26,,,,,0.95,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/29,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/30,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/1/31,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/1,,,,,0.05,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/2,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/8,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/10,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/13,,,,,0.03,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/17,,,,,0.23,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/18,,,,,0.3,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/21,,,,,0.11,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/22,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/23,,,,,0.09,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/26,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/2/28,,,,,0.5,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/1,,,,,0.05,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/2,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/4,,,,,1.12,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/5,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/7,,,,,0.2,0.4,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/11,,,,,1.25,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/13,,2,0.3,,,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/14,,,,,0.65,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/15,,,,,0.03,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/17,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/23,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/24,,,,,0.12,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/25,,,,,0.07,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/26,,,,,0.2,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/27,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/28,,,,,0.33,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/29,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/30,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/3/31,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/1,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/2,,,,,0.8,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/3,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/4,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/5,,,,,0.01,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/6,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/7,,,,,0.36,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/10,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/11,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/12,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/13,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/14,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/15,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/16,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/17,,,,,0,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/18,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/19,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/20,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/21,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/22,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/23,,,,,2.15,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/24,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/25,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/26,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/27,,,,,0.1,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/28,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/29,,,,,3.5,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/4/30,,,,,0.5,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/1,,,,,3.2,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/2,,,,,0.09,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/3,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/4,,,,,0.02,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/5,,,,,0.04,,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/6,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/7,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/8,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/9,,,,,0,0,,,,,,,,,,,,,,,,,,
US1NJMN0104,"LITTLE SILVER 0.3 NNW, NJ US",2023/5/10,,,,,0,0,,,,,,,,,,,,,,,,,,
